sim.id,component,lrvb,mcmc
11,1122,-0.0277559671734959,-0.0350503606466118
34,389,9.72080913205789e-05,1.36037476933993e-05
83,5,-0.00306727165112007,-0.00159526403341017
84,802,-0.00724944320178824,-0.011352676530077
42,664,6.56461592454906e-05,-0.000234903191620759
38,341,-1.79355415813159e-05,0.000207402796724962
24,1055,0.0139950777747031,0.0168323253738218
57,562,0.00336835124636068,0.00683187110931798
66,457,1.2130045260995e-05,-1.56199908745362e-05
80,1871,-0.00394853873465875,-0.00446446253193442
53,1047,0.0010796966748571,0.000750958428477705
3,139,0.00049483798803608,0.000105221450369914
83,1929,0.0042274888320716,0.00516134257796398
63,45,0.00108528476359861,0.00215090979491009
37,178,0.000302433316470798,0.000311342388696865
92,199,-0.00112164397384102,-0.000528326391191367
17,305,-0.00158848886258311,-0.000852475482551872
72,862,-2.68032101852598e-05,-0.000391585278344018
90,1053,0.013833861094518,0.0158212044180245
6,293,-0.00280567164037974,-0.00383817449950522
53,255,6.07860125368507e-07,0.00214020046249778
3,1187,0.0080326018018283,0.0118511204459782
35,852,0.00119350436591098,0.000817270365004244
24,1416,-0.00231313460649792,-0.015082279639902
76,1204,0.00277968557893634,-0.000132305463444022
5,417,-5.19544632842262e-05,-0.000556473003088406
39,1938,0.000867666056175987,0.00188725239088686
41,357,-0.00124754437491692,-0.00125832187617514
89,1969,-0.00177690913570765,-0.00206663007169629
69,1376,-0.00300715182386923,-0.00439912425801494
48,1271,0.00012406051597569,0.00243393913217118
31,691,-0.000349171415119144,0.000857824747066429
92,1367,-0.0116521455766059,-0.016772735725339
52,555,-0.00814921560093612,-0.00715074606472309
78,431,-0.000926817379484717,-0.000235907014143013
83,1462,0.000844631694365563,-0.00199992892861704
32,1440,-0.00192865008659313,-0.00225818489898538
64,453,-0.000818278562526926,-0.000352640234048139
14,665,0.00164953091270354,0.00272206526317533
31,1684,0.00360922106799884,0.0032063440318669
27,1422,-0.000923361689879937,0.00174767098512086
31,235,-0.00529894020344807,-0.00526462422308019
98,3,-0.00106616283455368,0.000206826069190564
1,774,0.000141607630502758,0.000613591777851447
32,335,0.00280798295928945,0.00336488874699796
72,309,-0.00146607297307447,-0.00147425435324072
60,1477,-0.0144914079582401,-0.0423432054519568
12,764,-0.00615890433704801,-0.00589046911492149
30,149,-0.00143403813252026,-0.0013537448703057
54,1657,0.00157463953650767,-0.00150706814456575
66,1446,0.0137763048117617,0.0219960921929172
65,1405,0.00527625652388408,-0.0057249659143329
89,555,-0.0043221954876404,-0.00459020806146744
7,429,-0.00226895470472585,-0.00150986194660179
48,1365,0.000779611662402147,0.0056535375101395
51,1478,-0.00125762008650784,-0.000149832054488971
43,1827,0.0046193801249719,0.00561651310771485
86,772,0.00116742070522208,0.00133071319215006
36,188,0.000522234624764805,0.0011485331044803
75,808,-0.000593711937419614,-0.000731856981124292
6,1502,-0.00100317634922626,0.00237657644672551
31,631,-0.0137923519468635,-0.0226341307832747
18,1102,0.00674741110378921,0.00879109085636419
58,1980,0.00310643449062656,0.00495819922349345
74,713,0.00227327723004492,0.00457325935640901
47,571,-0.0104845548503753,-0.0130392785606194
63,1456,0.0112354541152304,0.0198667349280024
16,248,-0.00134988621851826,-0.000459895209759802
63,86,0.00192270013211919,0.00171559872001955
30,1048,0.00418374640691983,0.00481113036382219
92,876,0.00311376418571583,0.0032758801745734
44,727,-0.00715114992267691,-0.0061087725121765
70,511,-0.00744647689712088,0.000736162284051435
66,1020,0.00768048737316031,0.00929829454485918
18,60,0.000733258214404875,0.000938417737194286
77,101,-0.00306276346718588,-0.00314364512255794
35,593,-0.00609798867517431,0.000733994465551336
24,1758,0.00526236051456121,0.00949873272869007
90,1172,0.00593802822414695,0.0131972089857443
2,537,0.00361957370829115,0.00419266621044755
1,1556,0.00512363860853656,0.00565319670375899
5,1253,0.00910168203102071,0.00599969034667448
51,227,-0.00370893184904281,-0.00467022429599367
17,413,-0.00149858189148518,-0.001247218190344
91,1110,0.00151961423097987,-0.00201097422791907
76,1211,-0.0249591235004668,-0.0295704463366412
11,1954,0.00784771032442963,0.010794774074772
66,1501,8.07400110665243e-05,0.000188908355302658
14,1081,0.0335652080486515,0.0641209298656183
41,1273,-0.00934504733366581,-0.00387475752607106
38,1389,0.0227313096956525,0.0294443527848861
63,1948,-0.00830932459181575,-0.00780654965350181
87,1148,-0.00199683768783185,0.010211410751768
63,1971,0.0018202594920803,0.00111131008979311
58,465,0.00115988823205162,0.000981013849001235
36,1829,-0.0029401056350513,-0.00394454876759295
2,1036,0.00702029253920228,0.0115399294282208
99,1285,0.000254526657177429,0.000220285652737641
68,838,0.00297668416660651,0.00325961626147849
94,361,-0.00179250163033934,-0.00163001921235479
43,1036,0.00274944820188275,-0.000102617293861736
15,820,-0.000618503740836431,0.000445649497961287
96,467,-0.00596106555701271,-0.00433749101828743
40,417,-4.68151269493509e-05,-0.000548968576985514
71,1478,0.0373165959653131,0.0344941610789783
35,364,-0.00155353878339425,-0.00254628903498465
24,1171,-0.00628750909610498,-0.00391671220638014
34,1972,-0.00112498679891539,-0.00092730285229819
17,567,0.000834441009049155,0.00230328896844133
50,1605,-0.000618197073588039,-0.00180082749860551
3,1602,0.00585432473436892,0.00809255470901755
98,1831,-0.00216907761080359,-0.00234363034655528
11,598,0.00112876574761047,0.00126896501855711
3,395,-0.00519915614038621,-0.00497512818239296
42,95,0.000312871593282275,0.000378455481618762
81,160,-0.000721393162904056,-0.00028156392173727
65,881,-0.000382291938905326,-0.000836286633764619
21,1234,0.0023543894121255,0.00377435199370675
3,1047,0.00934806529447674,0.00676873466823981
69,1663,0.00156946950927875,0.00179293245081619
57,1730,-5.62110499770657e-05,-0.000803454409424868
37,983,-0.00436099294258199,-0.00547334535820744
42,321,-0.000393774705054168,-0.000352672038121567
30,1164,0.00912617693887199,0.013868713404765
68,785,0.000453351043990262,0.000811445995413995
28,851,-0.000231465978743729,-0.00223003544975502
4,795,0.000379790798897547,-0.000301272227374586
15,1321,0.0111548698202885,0.00761921633123689
36,1404,0.00267536888901547,0.0060832071476126
69,1411,-0.00261828772852775,0.000683274231628852
36,719,0.000457766911240768,0.0015883953438043
95,1408,0.00837857524200224,0.00421972893575785
38,1987,0.0114027214724923,0.00889683147255946
35,381,-0.000949437066752761,-0.00198316057229223
80,255,-0.000124550231656982,6.03507556334229e-05
90,147,0.00024288332948124,0.00136094112491769
65,592,0.000530924318182493,0.000441331088127925
26,1043,-0.0130975863710497,-0.0304730746465718
82,1387,0.0309619293654677,0.0379454305098571
91,1763,-1.29793527936298e-05,2.2863310883307e-05
86,785,0.00119749563184121,0.00095268292795237
36,1992,0.00367184968377664,0.00355089477099323
33,887,0.000586807017093524,-0.000503204720356866
24,1595,-0.00298557736882446,-0.00402758299146546
7,1697,-0.000446110284638904,0.0017178848447755
91,963,0.00130447887391578,0.00111540345522972
23,1049,0.0455714567041502,0.0370104583544865
37,244,-0.00168039142917419,-0.00159606365079804
12,1789,0.000922763385391968,-0.000934497692274584
60,216,-0.00036349990244072,-0.000669801824656809
26,629,-0.000112122840784,0.000135595373489953
84,1874,-0.0013362536391137,0.000576123221699736
45,837,0.00258025277395546,0.00153911360962967
100,1052,0.0619835205924167,0.0561313225243839
62,1296,0.0398608354627981,0.0341751156504528
24,1769,-0.000594979821188405,-0.000108843977182292
71,1413,0.00398144133183654,5.30077191022456e-05
99,1851,0.00162636302195414,0.00688895273107448
79,759,-0.000327123732374477,-0.000424025621952589
2,1017,0.000368697400865016,4.04077423013411e-05
24,10,-0.00145205972632214,-0.00278075603400784
31,1728,0.00690821850275692,0.00519523714036876
71,930,-0.00158570923400738,-0.00061434457581586
48,1127,0.00109756460289077,0.00606937241760183
13,1434,0.00707510190977896,0.00795760030344424
28,620,0.000813551013805654,0.00153622826331005
84,1366,0.000732028716974048,-0.0023847321939235
57,726,-0.0044848195720443,0.000427020168858132
98,736,-0.010699253586303,-0.00743075282023153
80,390,-0.000656590286252714,0.00110860281705494
85,1862,0.00537772560985308,0.00763370408396359
73,808,-0.00167170435403407,-0.00237586035221673
36,393,-0.00173198764698045,-0.00157110655451141
2,1277,0.00174421322748192,0.00215275888033581
37,72,-0.00104073621683963,-0.00143659180942787
28,933,-0.000871380991420821,-0.0010853329674332
64,863,0.000596352732332999,0.000570263561267183
86,649,-0.00201398088649664,-0.00205589920329747
70,1873,-0.00414708838233867,-0.00330713598080301
65,1206,0.0183022735679282,0.0178859266297708
69,1442,0.000336212473317606,0.010047793379684
19,1729,0.000409732485634145,-0.000170246895355844
27,403,0.000245334282701325,-0.000572339316674695
69,661,0.00253684539826871,0.000815986257309556
41,468,0.00115337238535064,0.00104385782253664
50,1970,0.00135598251975844,-3.30750338759312e-05
40,414,-0.00449790506406081,-0.00510757381462751
95,1889,-0.000411429305069926,-5.56543912226512e-05
46,548,0.00291135140935154,0.00523415574247331
68,1698,0.00406581271844031,0.0028662749189664
63,1380,-0.02661003940854,-0.0375465267779098
80,862,0.000206757461971202,-5.24593567545287e-05
6,950,0.000800303698370141,0.0017798341710351
62,1152,0.0422380519429516,0.0564167620747026
4,452,-0.0012439094398819,-0.00251014628167517
94,80,-0.00254563777215899,-0.00273296461426808
65,85,-0.00119008596635837,-0.000200066133996182
45,1194,-0.000613178021079116,-0.00195161319560373
26,1689,0.00238517239148632,0.00244445062715049
46,1029,-0.00147763167711054,-0.00640790340626203
40,438,-0.00190910641193846,-0.00214367673061978
66,1888,0.000260012507432807,0.000547310815256288
87,587,0.00211279086910857,0.00190089521850923
62,1532,-0.00355070514128783,-0.00487335655848636
42,1946,0.00450551843992138,0.00276410740863082
2,1902,0.00358455549665379,-3.13301097128039e-06
11,1556,0.00586850537465815,0.00222938194528239
8,1122,-0.0100382691188359,-0.0133288918230367
81,605,0.000719067781501506,0.000720410050151126
7,331,0.00045484741438608,-0.000231507476147208
58,923,-0.000135420951496887,-0.000924791363371182
66,287,0.000302640715334757,0.000431694757886259
35,1908,-0.00280103788477463,-0.00181431682200393
5,1339,0.00336035572105605,0.00849002502038653
1,792,-0.000344746932848113,-0.00182101590644389
62,259,-0.000323340367543593,-0.000210369359201851
31,1446,0.00691800093429842,0.00710981252222481
62,1581,-0.00318108305282661,-0.00431336044959893
20,1977,-0.000149043363267133,-0.00121738988640636
98,1935,0.00116153474686434,0.000463789910839624
53,1142,0.000720818583033939,0.00227085006822257
94,104,0.00241337666315297,0.00214212961539563
42,599,-0.00080698232251198,-0.000467113816239837
71,365,-0.00110186508415902,-0.00103043622533444
39,571,-0.0183349212174609,-0.0246844521566292
46,1351,-0.00736861372885246,-0.0119904697487158
66,611,0.00186060269888665,0.0022506464995992
33,1030,0.000406819842314456,-0.00207443057034886
76,400,0.000268986257097191,0.0002490734850239
49,1712,0.00518423401156499,0.0028510978009848
40,1175,0.0282272150390538,0.0354935377102706
96,364,-0.00191450628570722,-0.00205037467827357
12,1211,0.020808678731287,0.0193328819958306
44,300,9.46177625942723e-05,0.000897416501507682
63,277,-0.00362896715930494,-0.00388846235094997
45,1118,0.00165023759961839,-0.000504658694049032
41,1108,-6.97004309453526e-05,-0.00740235659693516
4,1196,-0.00198966856289618,0.00460627525574774
44,1229,-0.000373942651368481,0.00314057351910204
48,921,-0.000952643992847968,0.00339310372608186
81,1475,0.0134199952962029,0.0138828231562699
66,1041,0.0116948879365075,0.0114912072675124
3,1673,0.00565667136967534,0.0075601357761294
21,1361,0.00315536270539156,0.00466450038474599
57,1673,-0.00284592939651093,-0.00197243160742625
18,638,0.00354436183910052,-0.000627607093735989
73,1172,0.00532585855938055,0.0106709316250299
97,1160,0.0160941530521014,0.0221463588279972
40,1265,0.0326356852033931,0.0290727487887121
32,993,9.48940311011268e-05,-0.000288973271786356
45,833,-0.0055851761319294,-0.00128176158659692
99,866,0.00465468215227771,0.00610567990056403
30,1530,-0.00291575679500846,-0.0065534249932062
85,7,0.000958707351555344,0.0012608315812224
57,453,-0.00104493094301066,0.000764777413252597
80,1061,0.00946604366619471,0.011413276292671
82,1298,-0.00548393520616162,-0.00214131425190619
50,1511,0.00211684215098498,0.00418249283521048
43,506,-0.0121423459985444,-0.0193402090154951
57,753,-0.000836053574936092,-0.00733582158837663
98,1036,-0.0145196136938923,-0.0151605840851386
13,755,-0.000529178171661293,0.00406549261492845
97,210,0.000200669986120302,0.000206225001283645
7,1159,0.00568875724030115,0.00657697056945659
8,973,0.00184557758443286,0.00550832015570302
43,36,-0.00163166573151424,-0.00113146871134201
9,1879,0.00263083024066147,0.00138750119870662
34,1072,0.000448064181871525,0.00455578711775457
57,490,0.000419663714343886,1.92339777282799e-05
73,1019,-0.0236005626274333,-0.0272110998210269
45,1385,-0.000230991958557756,0.00101026488696022
18,19,-0.000828818434482444,0.000190040265230269
58,904,0.00194458580841604,0.00101260523086626
11,477,-0.00364504377220064,-0.00444379145465534
63,327,-6.03214946782154e-05,0.000387806181742709
39,625,0.00331772360313041,1.28948790640509e-05
77,1391,-0.00700770821919082,-0.00605840880392999
36,1972,0.00123234752737407,0.000817013833581663
88,1951,0.00347167240061419,0.00387812497737097
27,1673,0.00482636957267269,0.00626153973323294
41,72,-0.00250668849851499,-0.00423224776440082
26,1655,0.00603022589070752,0.0107983245626043
7,321,-0.000486453991576403,0.000991846745042114
50,1433,0.000428578977913205,5.06164322536383e-05
88,720,0.00205906198822344,0.00122152056527529
55,388,-0.00121815638259929,-0.00097794027198475
19,1105,0.00224786859289653,-0.00216524554769809
31,1208,0.00556012956102452,0.00474583708904993
93,1322,-0.0176273080671089,-0.013231689257586
23,932,0.00128420606649767,0.00205370027680946
99,750,-0.00164232321792318,0.00170954999948296
33,1512,0.000904883303027064,0.00295443911364592
47,1217,0.0205963553785516,0.0236772617326201
59,1700,0.00110712917075476,-0.000344330957116512
4,1934,0.00744330463695756,0.00938214263188194
43,1225,-0.00134022156833932,0.000590928303903177
22,1487,0.0351644482335843,0.0455901415607667
70,1291,-0.00165517063581143,-0.000562530543895445
40,1542,0.00767100759889339,0.0099950066072674
40,991,-0.000102037034314321,-0.000112039713929708
78,1109,0.0179054001243831,0.00977024542510067
2,651,-0.000942788176931505,-0.00405465662163733
72,1180,0.0310924648743379,0.0556974238481039
77,1526,0.000613266232476618,0.00191568418826322
24,272,0.00184123784608751,0.00194672858912616
50,906,0.00100925317717891,-0.000558364329362822
49,640,0.00142182009687519,0.00300702926188776
43,849,-0.0207609646425413,-0.0208320334850455
39,1623,-0.00134292728493957,-0.00448210736443797
71,886,-0.00595407590684667,-0.00713114013147427
68,1722,-0.00436838311431469,-0.00455704593949191
2,75,-0.00250252023482494,-0.00167245317214531
48,382,4.4751277126672e-05,-0.00018753032679066
91,124,-0.00374535716467831,-0.00559690851795398
30,490,0.00173288452042703,0.00219502862151583
56,144,-0.000600332037067519,-0.000943862034198118
75,1537,-0.00400777439031429,-0.00534129631974645
81,755,-0.000106163517146253,-0.000787095384972678
59,184,-0.000689372149670269,0.000155841997411239
94,1722,0.00755620671302772,0.0078403004183169
88,1649,0.00099058196190571,0.000327099331664723
63,988,0.00086722708141469,0.00160711394391389
54,406,0.00216908719866076,0.00178666731981776
99,1816,0.00208211224179674,0.00422559705596118
74,988,0.000517791190654074,0.000937062013052049
97,908,0.00031417537956654,-0.000253060762010622
45,444,-5.81019225278307e-05,-0.000498197427963663
53,981,-0.0144365956310129,-0.0107378783092811
83,670,-0.000751888305061345,0.000419763114163031
31,704,-0.00700017756582232,-0.00486702995851089
63,1327,-0.0101241797826987,-0.0158609262671735
36,1753,-0.0032948962984139,-0.00537418224282727
30,1573,0.00352788653431995,-0.000544620804206055
69,1927,-0.00117999882115105,-0.00218982987738953
38,252,-0.000210719175675964,-0.000381956090205439
37,217,0.00043646828999526,0.000401453648182769
22,1689,-0.00477140841497189,-0.009120603343158
76,1524,-0.000182190666880146,-0.000261412183585279
36,307,-0.00147984481632012,-0.00154663436027098
81,1805,0.00577221733987822,0.00398510773732825
54,187,0.00073560212919046,-0.000620143416013064
82,1599,0.00292033071709657,0.00169661932124965
31,1663,0.000569691676167263,-0.000576607814034839
26,1858,-0.0143910881526908,-0.0181413867160383
24,1597,0.00794184388233666,0.00972007661034108
38,707,0.00105934094858252,-0.000255128423185584
34,1892,-8.0117337247854e-05,-0.000748147344397476
71,1687,0.00314169693158919,0.00212496671263894
42,315,0.000966889040151283,0.000637065911199539
13,876,0.000550513303642548,-0.000592025691019645
69,722,0.000300893211731358,0.00485921469307941
87,755,-0.000359220391094283,-0.00102949736491002
97,56,-2.68751795197475e-05,-0.000133246561311161
67,1203,-0.00647125665480459,-0.0128122099423047
9,830,0.00278662386261363,0.00166364616018046
10,338,0.00294603603626163,0.00316213466487173
7,1283,-0.0062259012940164,-0.00513865326255936
88,1380,-0.0272678987122823,-0.0253897196295303
72,974,-0.00108398368999322,-0.000416545598351204
86,894,0.000522467977917439,0.000674533482637789
55,1150,-0.00378701539648491,1.12694884587618e-05
21,1423,0.0052854342372571,0.00617137673451021
74,554,-0.0113042998551159,-0.0170751162309521
21,1374,3.19725838150972e-05,0.00142537822152936
88,1326,0.0208520838705977,0.0209977140883587
67,1776,0.00208756758427812,0.00407047971613497
26,918,-0.00376158629886305,-0.00410537329215917
29,469,0.00119326942953184,0.00103014079897251
49,611,0.000350779288920383,-0.000169950936936239
50,346,-0.0014089583923176,-0.000565900842110913
71,1449,0.0192784460560685,0.0344573111370031
51,1543,0.00134773286896906,-7.08906583989402e-05
72,46,-0.00274244166128168,-0.00229394613468516
31,754,0.000558927055305319,-0.000739789778376429
65,1035,0.0192023013328361,0.0251365065407249
1,191,2.36978341797011e-05,0.000340400695108547
80,230,0.000845002118056358,0.00128379705403879
35,1843,0.00295227095896691,0.00315377317778742
48,17,-0.000645698782418121,0.00139585309241697
44,617,-0.00343406413129122,0.000631205386810209
45,785,0.00136966131183046,0.000730813668038241
40,480,0.00317473892344586,0.00300187640838348
21,1138,0.00410825753217074,0.00385630799867452
86,1334,0.0401500059833304,0.0531631589828905
100,38,0.000175392726262803,5.43568621036368e-05
90,1398,-0.00417785418712872,-0.00414029059899747
11,1654,0.00660324033705516,0.00424142974057517
42,148,-0.00259736402801003,-0.00272241472328484
91,397,-0.00215431739512334,-0.000437732847569396
4,562,0.00200109467869005,0.00374438187293513
86,1435,0.00189692893563867,0.0162852323022264
14,833,-0.00281351949809166,-0.0028440684440932
17,1173,0.0134562022264237,0.0206656602101277
36,778,0.0029557432880632,0.00429123408169905
21,96,-0.00084713393670868,-0.00100962667383334
11,1747,-0.00533127566087159,-0.00774014835649891
43,1461,-0.000504653384106068,-0.000159950901358412
69,348,6.74239515979205e-05,0.00025246257766105
36,593,-0.00586870251321227,-0.00791722549910016
45,33,0.000456494976337475,0.000215222883862882
98,481,-0.00419753558624902,-0.000782880566179935
39,1519,0.00321525906348774,0.00360068012575894
93,1582,0.002676629075326,0.00497538963686426
65,1622,-0.00341668628815203,-0.0070466138426475
71,760,4.04460991135805e-05,0.00120823418852004
95,975,0.00195726698947151,0.00636660803183495
66,278,0.000239682694635335,7.40981461443383e-05
11,1872,0.0055426028805335,0.00970814835584613
89,3,-0.000269468055283369,-0.000186236008915777
85,1743,-0.00750876208231271,-0.00633172964457921
100,659,-0.00212374493584162,-0.00209211895741569
79,1506,0.00462534945747041,0.00523138423676934
18,147,0.00025733776879324,-0.000660939265219165
90,1080,0.000622470003274336,-0.00415018523585641
51,1497,9.87948073164655e-05,5.43069270579144e-05
68,1830,0.00636534414044787,0.0065138843452737
58,1142,-0.000600002316710677,-0.00250036713295474
26,439,-0.00280245323672483,-0.00299589668911557
42,1261,0.0353012067246195,0.0438226681108466
84,1516,-0.00609212880049567,-0.00506911649623445
11,343,0.000810867875361215,9.67486446091903e-05
51,770,-0.0433724852988697,-0.0298958436378236
39,1962,0.0006757260021416,0.00157272241411268
71,1457,0.000200595954637613,0.000748846560370967
61,1643,0.00521786226118268,0.00775680237803234
75,856,-0.00510707391228295,-0.00565196026428309
27,890,-0.0056955310076062,-0.0145443976045701
23,168,2.33145211740674e-05,0.000107874372265216
95,470,0.000961389296572856,0.00130774700866384
68,1692,-0.00205728614275724,-0.00207900793843722
96,974,-0.00701279069992762,-0.00803719900638114
13,144,-0.00115587541300884,-0.00150109774249734
39,787,0.0037989480002355,0.00218225469561035
14,1572,-0.000398253604012315,0.000622835511789253
59,1680,0.0013318789362309,0.000264925891494831
47,1760,0.000895893132387673,-0.00114032636324312
55,1418,-0.0288775757897174,-0.034578665000493
19,234,-0.00271137587298062,-0.00136592870580527
86,1729,0.00163442913078572,0.00216934741394167
40,694,7.63959858904254e-05,4.37019921472522e-05
54,1729,-0.00213525305312649,-0.0059014667252865
38,1423,0.0126181351665565,0.0171664810623779
97,248,-0.000454121021079585,-0.000427503488553389
45,1586,-7.4195667733912e-05,-8.43640625983903e-05
76,1981,-0.000224761154379617,0.0010811622723467
90,544,0.000947740255173944,0.00071271883835275
66,1175,-0.00420847199514973,-0.0135310190191165
8,948,-0.0015422917570595,-0.00317056319956548
63,725,-0.00698546852493052,-0.00819807750647479
48,543,-0.0101763724841854,-0.0100117711457515
53,1633,-0.001279337352359,-0.00237018175573155
56,1341,-0.0265700014151821,-0.0281354814704369
78,1476,0.00792112974773397,0.0146068341578615
38,1298,0.00291129947646828,0.00766453448638997
37,908,0.000685810446498978,0.000299167549207746
34,1262,8.42554502725042e-05,-0.000666291050235429
72,1972,0.00428404495874232,0.0038211800562369
34,1741,-0.00251321475407935,-0.00253927257313763
3,1829,-0.00133394387335087,-0.00189705569408603
12,228,0.000332198667546252,0.000285741238716161
90,209,0.000560015013501705,0.000167761153804393
77,1570,-0.000386627061450104,0.00104079905535817
96,1990,-0.000278866323875801,-0.000804008424232215
17,1967,-0.000225532531454405,-0.00285018268844733
53,390,-0.0008537207740207,0.000932699334510495
2,1835,0.00609705525551165,0.00693902309203805
31,268,0.00100307798359363,0.00150267677214455
77,392,-0.00523909422623006,-0.00633527908261559
45,966,0.00242266645757205,0.00421056397462729
11,1535,0.0102544697977418,0.010635237426011
61,42,-0.00194126823747741,-0.00219024705463143
23,753,0.000194313662008223,0.00104276462139655
80,1457,0.00256202673518065,0.00343459563729068
1,1777,-0.00449029910275339,-0.00163385556464309
24,1058,-0.00127632262103254,-0.00891852408061143
14,1252,-0.00459598213401302,-0.0245680631162036
74,69,-0.000653639693415587,0.000164642836509187
35,437,0.000412144961845741,0.000633277156331364
58,1722,0.0051886123760074,0.00615440165528224
27,388,-0.00226541706147805,-0.00402522043031008
74,585,-0.00524289381347678,-0.00572844744153398
72,1023,0.0435724659752063,0.0919961104983735
74,425,-0.00216553857607821,-0.00135693286536505
88,1391,0.0232655321338216,0.0283759582032971
54,45,0.000975402095613759,0.00105611703496864
43,189,-0.00384612898846356,-0.0051885517525161
95,439,-0.00458351889699875,-0.00427272445661288
59,1661,0.00340691548077593,0.0043438543394762
85,697,0.00512729431394803,0.00599636497597423
90,1805,0.00195940477478314,-0.000122824177534914
14,1017,0.0181126522515412,0.00930758975264692
26,1312,0.0198169051527403,0.0172328142222127
71,600,0.000617049865927064,0.00156544490732584
25,369,-0.00165047009364678,-0.00207663601951915
77,1373,0.00426193618748818,0.00276399878410422
74,1514,-0.0024419933373906,-0.00226589022206633
26,1048,-0.018491611553632,-0.0402902035887079
72,1438,-0.0228382101114225,-0.0693548542059111
9,605,0.00363631303957107,0.00396574626706523
53,1584,0.00298077948604672,0.00356515420206185
25,1027,0.0427108807205751,0.0594966981322707
72,1978,-0.00637399505224943,-0.00963379432036114
8,1679,-0.00382461944585013,-0.00204297526597412
30,11,-0.00256731651331675,-0.00114057463679034
81,1875,0.00142622157860664,0.00253216810308847
33,631,-0.0180859082143313,-0.0195747632356576
75,140,0.00106854620337392,0.000833791130455712
30,180,0.00127794588972915,0.00216028345022531
62,604,0.00279087061385399,0.00289311039006038
41,1642,-0.00249619100738119,-0.000346454460484776
22,1199,-0.013549018647831,-0.0205971687510269
84,1676,-0.00318985018851975,-0.00300146018298341
19,541,0.00184149419789298,0.00106585053619011
58,1026,0.00532503138272948,0.00278200487741507
85,232,0.000720078092215707,0.00102602907216844
13,680,0.00246114405282707,-0.000858908546957577
45,158,-0.00149739110038975,-0.000711413515761968
84,478,0.000233065238563051,0.000542086471070433
57,939,-0.0218340638616129,-0.021093414061622
18,348,0.0005870005656161,0.000277213206585594
94,231,-0.00114716897297037,-0.00121649642530976
81,1658,0.000266195772307071,0.0035444782488094
3,1785,0.000728239774891833,0.000399232587039544
61,337,0.00145038790475947,0.00120455599211737
24,1152,-0.0411085371698368,-0.0524646140877929
84,222,1.91092169495991e-05,-7.53681833580123e-05
19,1713,0.0070865527106768,0.00965470856601931
60,1778,-0.00332739004233258,-0.00475025449992132
56,1406,0.0467030197468953,0.0363509187198781
2,470,0.000757153274955805,0.00184458304548067
70,543,-0.00434158903789769,-0.00290810799344316
50,57,-0.00180379362167041,-0.00287128514605659
48,863,0.00648363795993754,0.0106765665382173
60,1384,0.0252470707724535,0.0599654531576196
96,1885,-1.20972273297918e-05,-0.00014349007521746
21,425,-0.00329657282752374,-0.00197476249908785
27,1478,-0.00171693141430788,-0.00110859727993961
78,228,0.000316085903041342,0.000487014331912556
52,1744,-0.00104732791415252,-0.00190784773799376
86,683,0.00179135029823329,0.00184257220187874
48,845,-0.00656361029298288,-0.00733320827747095
62,1597,-0.00288615274835513,0.000291594976093347
93,1025,-0.0113434798482405,-0.00263374462130161
83,634,-0.00336854077159093,-0.00375260540679503
72,788,-0.000847982112657123,-0.000550482613581001
55,1910,0.0137525900461655,0.016012195721253
3,1024,0.0038375609345642,0.00203704688057263
56,170,-0.000262922211856604,-0.000248101380395321
44,12,-0.00256637056787228,-0.00399296916469306
29,1903,0.00678750954737558,0.00953117562904169
79,1878,0.000340408564028304,0.00158203351174729
65,1423,0.016965162660834,0.024712866990985
39,762,0.00383192401002837,0.00109648531346999
62,1318,-0.00857699915579613,-0.0205424814894388
42,1564,-0.01098317010909,-0.0173182285733883
67,5,-0.0029112489663337,-0.00254933474814376
92,76,-0.00466772558925486,-0.00507332628156717
25,730,0.00297351143364681,0.00337438485795154
47,442,-0.0017352947296358,-0.00202373022147614
32,1702,0.00105245749084049,0.000441668292073359
13,1812,-0.00349686248815446,-0.00208869766450515
27,1827,0.00476298951435391,0.00185731587371996
2,528,0.00121338234871976,3.72733365382097e-05
5,679,-0.00814153244402319,-0.0104198949807827
53,1039,0.0075998353079621,0.00651934245226615
10,1559,0.00944823416065481,0.0107239038188363
72,902,0.00136655533009486,0.00103559119506716
100,915,0.00349677766625245,0.00265107119843648
6,679,-0.0063361874839624,-0.0095672635910265
67,1064,0.00241628559477648,0.00762773187378643
80,245,2.81534402734206e-05,0.000272061650283971
72,1904,-0.00336784339185613,-0.00281328022007789
57,1622,0.00399765159243269,0.0050068837094851
58,359,0.00114838673435466,0.000380180036884678
6,410,0.000122527012791963,0.000227029513213853
64,1488,-0.0565031830707727,-0.14943786156122
36,240,-0.00108294078413088,-0.00116262750993121
77,819,-0.0214389967302483,-0.0339327471880956
41,1377,-0.0190981893287586,-0.0155854207880964
83,815,0.00101080336202446,-0.000604357866839671
90,1854,-0.00330346184922245,-0.00128910766987332
73,109,0.000146496984550546,0.000258129126698573
59,334,0.000801169871044883,0.000374290861894942
13,1120,0.000897000744855091,0.00245345354267992
99,880,-0.00132372373413406,-0.00424929225677579
17,585,-0.00400179573860681,-0.0052806063728431
81,233,4.58930858147299e-05,-0.000387817238932702
36,976,0.000261123360032262,0.000557709445278886
53,1309,0.00230402216733195,0.00133737531663579
7,41,0.00049924402884588,0.000596087396409671
6,119,-0.00106100958393005,-5.20444134714269e-05
19,166,-0.00223161761896966,-0.00176235176380108
91,660,-0.00529100404766887,-0.000570104035097242
