sim.id,variable,measurement,method,value
2,z_468,sd,mcmc,0.441301997036716
2,z_469,mean,mcmc,0.696912253952271
2,z_469,sd,mcmc,0.515628264586591
2,z_470,mean,mcmc,0.52851313037549
2,z_470,sd,mcmc,0.520271761285852
2,z_471,mean,mcmc,-1.59307188145127
2,z_471,sd,mcmc,0.69957859023378
2,z_472,mean,mcmc,-0.0308789043409275
2,z_472,sd,mcmc,0.581770149623565
2,z_473,mean,mcmc,-0.0733800587917197
2,z_473,sd,mcmc,0.602110630974558
2,z_474,mean,mcmc,-0.330453929433267
2,z_474,sd,mcmc,0.610201478020971
2,z_475,mean,mcmc,-0.0881454996885104
2,z_475,sd,mcmc,0.581575006743329
2,z_476,mean,mcmc,1.69265968254303
2,z_476,sd,mcmc,0.370087750997369
2,z_477,mean,mcmc,-1.16550471886857
2,z_477,sd,mcmc,0.677034375571864
2,z_478,mean,mcmc,0.225627175199393
2,z_478,sd,mcmc,0.555773072163809
2,z_479,mean,mcmc,-0.395610359978807
2,z_479,sd,mcmc,0.621314368621928
2,z_480,mean,mcmc,1.54074450139428
2,z_480,sd,mcmc,0.385073432280117
2,z_481,mean,mcmc,-1.44537587703583
2,z_481,sd,mcmc,0.685926172855748
2,z_482,mean,mcmc,-0.0216007777156567
2,z_482,sd,mcmc,0.584593961644836
2,z_483,mean,mcmc,-1.18735421993674
2,z_483,sd,mcmc,0.678121866053205
2,z_484,mean,mcmc,-0.742346345356067
2,z_484,sd,mcmc,0.645014639328318
2,z_485,mean,mcmc,-1.13608539157415
2,z_485,sd,mcmc,0.661652024685338
2,z_486,mean,mcmc,0.350746044008879
2,z_486,sd,mcmc,0.536434005846183
2,z_487,mean,mcmc,1.62500065750723
2,z_487,sd,mcmc,0.381501543694465
2,z_488,mean,mcmc,0.164661879618545
2,z_488,sd,mcmc,0.566510696255739
2,z_489,mean,mcmc,-1.74083203277355
2,z_489,sd,mcmc,0.675056168820411
2,z_490,mean,mcmc,0.491566935105861
2,z_490,sd,mcmc,0.520565739825134
2,z_491,mean,mcmc,-0.606660503810414
2,z_491,sd,mcmc,0.656134253438364
2,z_492,mean,mcmc,0.123003984147154
2,z_492,sd,mcmc,0.573929809553403
2,z_493,mean,mcmc,-0.171398734383831
2,z_493,sd,mcmc,0.611676417975532
2,z_494,mean,mcmc,-2.53644926358332
2,z_494,sd,mcmc,0.723434273806937
2,z_495,mean,mcmc,0.975715195011011
2,z_495,sd,mcmc,0.464687399385237
2,z_496,mean,mcmc,0.703854142090718
2,z_496,sd,mcmc,0.502483978026414
2,z_497,mean,mcmc,1.13085042431189
2,z_497,sd,mcmc,0.450245372912103
2,z_498,mean,mcmc,-1.13620262053215
2,z_498,sd,mcmc,0.683547115320914
2,z_499,mean,mcmc,-0.2125325303537
2,z_499,sd,mcmc,0.586515495281177
2,z_500,mean,mcmc,0.410661922697161
2,z_500,sd,mcmc,0.537477288986188
3,mu,mean,truth,0.989656031383747
3,tau,mean,truth,1.030538598829
3,log_tau,mean,truth,0.0300815770554429
3,mu,mean,mfvb,1.04287571718248
3,tau,mean,mfvb,1.2719517557402
3,log_tau,mean,mfvb,0.23856709708609
3,mu,sd,mfvb,0.0404122418044803
3,tau,sd,mfvb,0.080125429175251
3,log_tau,sd,mfvb,0.0630566245743312
3,mu,sd,lrvb,0.0614415143492995
3,tau,sd,lrvb,0.144913197705893
3,log_tau,sd,lrvb,0.113964385726272
3,mu,mean,mcmc,1.04163549742113
3,mu,sd,mcmc,0.0627721583541311
3,mu,effsize,mcmc,1328.04157291658
3,tau,mean,mcmc,1.1981410409267
3,tau,sd,mcmc,0.141458157732072
3,tau,effsize,mcmc,1016.96649485571
3,log_tau,mean,mcmc,0.173801320939184
3,log_tau,sd,mcmc,0.11833663493118
3,z_1,mean,mcmc,2.15995118556914
3,z_1,sd,mcmc,0.32087507807729
3,z_2,mean,mcmc,-2.22506634990627
3,z_2,sd,mcmc,0.889993224305528
3,z_3,mean,mcmc,-0.313733800166356
3,z_3,sd,mcmc,0.69499314759565
3,z_4,mean,mcmc,-0.280957723746589
3,z_4,sd,mcmc,0.702205168069364
3,z_5,mean,mcmc,-1.610565671821
3,z_5,sd,mcmc,0.823603212425001
3,z_6,mean,mcmc,-1.34546555519474
3,z_6,sd,mcmc,0.816517067558961
3,z_7,mean,mcmc,-0.0664267834746396
3,z_7,sd,mcmc,0.685371176566889
3,z_8,mean,mcmc,-0.554269226228283
3,z_8,sd,mcmc,0.729894152228535
3,z_9,mean,mcmc,-0.64265430428373
3,z_9,sd,mcmc,0.774996103026728
3,z_10,mean,mcmc,-1.12289396274257
3,z_10,sd,mcmc,0.785159852178761
3,z_11,mean,mcmc,-0.733856414316971
3,z_11,sd,mcmc,0.754216788312969
3,z_12,mean,mcmc,0.27894400027352
3,z_12,sd,mcmc,0.595416192542937
3,z_13,mean,mcmc,-0.16269993355413
3,z_13,sd,mcmc,0.701758661726922
3,z_14,mean,mcmc,0.807518856182866
3,z_14,sd,mcmc,0.530899379195669
3,z_15,mean,mcmc,-0.258410339842066
3,z_15,sd,mcmc,0.693472473092435
3,z_16,mean,mcmc,0.236120768081779
3,z_16,sd,mcmc,0.627143029785477
3,z_17,mean,mcmc,-0.776169752161411
3,z_17,sd,mcmc,0.745993342536104
3,z_18,mean,mcmc,-0.747975484373946
3,z_18,sd,mcmc,0.733707428294432
3,z_19,mean,mcmc,-0.814569091674939
3,z_19,sd,mcmc,0.770791831074315
3,z_20,mean,mcmc,0.188334388416739
3,z_20,sd,mcmc,0.641620045520237
3,z_21,mean,mcmc,1.65900524802407
3,z_21,sd,mcmc,0.393347423246921
3,z_22,mean,mcmc,-0.460486322939914
3,z_22,sd,mcmc,0.718318798051473
3,z_23,mean,mcmc,0.808803067314327
3,z_23,sd,mcmc,0.525443746898888
3,z_24,mean,mcmc,-1.50864112773551
3,z_24,sd,mcmc,0.814090733814897
3,z_25,mean,mcmc,0.0569744306022877
3,z_25,sd,mcmc,0.645925127443617
3,z_26,mean,mcmc,-1.40278702706831
3,z_26,sd,mcmc,0.809597968441292
3,z_27,mean,mcmc,0.730325726007419
3,z_27,sd,mcmc,0.536480273524275
3,z_28,mean,mcmc,1.05217466425306
3,z_28,sd,mcmc,0.506392902963806
3,z_29,mean,mcmc,-2.83132536955378
3,z_29,sd,mcmc,0.905913457428728
3,z_30,mean,mcmc,-1.4065542843841
3,z_30,sd,mcmc,0.81567791707363
3,z_31,mean,mcmc,0.794735106958395
3,z_31,sd,mcmc,0.528725001445607
3,z_32,mean,mcmc,-0.664655931087573
3,z_32,sd,mcmc,0.751368464089703
3,z_33,mean,mcmc,0.1114239881347
3,z_33,sd,mcmc,0.630590775071671
3,z_34,mean,mcmc,0.861714777066344
3,z_34,sd,mcmc,0.516917619834762
3,z_35,mean,mcmc,0.848832075894024
3,z_35,sd,mcmc,0.50750073404285
3,z_36,mean,mcmc,-0.535849654092923
3,z_36,sd,mcmc,0.725408114565621
3,z_37,mean,mcmc,1.72118622103191
3,z_37,sd,mcmc,0.381150906339204
3,z_38,mean,mcmc,1.29041640327166
3,z_38,sd,mcmc,0.441435449589763
3,z_39,mean,mcmc,-0.599199410794003
3,z_39,sd,mcmc,0.712746434684486
3,z_40,mean,mcmc,1.53413877753342
3,z_40,sd,mcmc,0.409889809988027
3,z_41,mean,mcmc,0.00399891450275989
3,z_41,sd,mcmc,0.645715150481649
3,z_42,mean,mcmc,-1.33214122189465
3,z_42,sd,mcmc,0.804965373756497
3,z_43,mean,mcmc,-0.529130618653899
3,z_43,sd,mcmc,0.722437648217817
3,z_44,mean,mcmc,2.71682787617777
3,z_44,sd,mcmc,0.248361327992619
3,z_45,mean,mcmc,-0.324406378871087
3,z_45,sd,mcmc,0.71432457832248
3,z_46,mean,mcmc,-1.83545456611504
3,z_46,sd,mcmc,0.86208317320431
3,z_47,mean,mcmc,-0.0235354039578296
3,z_47,sd,mcmc,0.667027892396163
3,z_48,mean,mcmc,-0.284155313247826
3,z_48,sd,mcmc,0.704985193791667
3,z_49,mean,mcmc,-0.172589106679534
3,z_49,sd,mcmc,0.697457291812404
3,z_50,mean,mcmc,-0.756383014797108
3,z_50,sd,mcmc,0.775815282995133
3,z_51,mean,mcmc,-0.448781776244972
3,z_51,sd,mcmc,0.718858617743568
3,z_52,mean,mcmc,2.98785169559098
3,z_52,sd,mcmc,0.217536647911576
3,z_53,mean,mcmc,2.35114534727306
3,z_53,sd,mcmc,0.288969223344445
3,z_54,mean,mcmc,-1.49649767250777
3,z_54,sd,mcmc,0.850064295555433
3,z_55,mean,mcmc,-1.65222244378981
3,z_55,sd,mcmc,0.836376464791281
3,z_56,mean,mcmc,-0.669704761767016
3,z_56,sd,mcmc,0.751964596857996
3,z_57,mean,mcmc,0.396142276194658
3,z_57,sd,mcmc,0.590463590862806
3,z_58,mean,mcmc,-0.438722019413111
3,z_58,sd,mcmc,0.714643357159528
3,z_59,mean,mcmc,0.127839530178692
3,z_59,sd,mcmc,0.65203971403074
3,z_60,mean,mcmc,1.48855484869915
3,z_60,sd,mcmc,0.414746003092124
3,z_61,mean,mcmc,-0.806430213379643
3,z_61,sd,mcmc,0.766033150936666
3,z_62,mean,mcmc,2.00491002626568
3,z_62,sd,mcmc,0.347246692907463
3,z_63,mean,mcmc,0.720524788019258
3,z_63,sd,mcmc,0.55048654420991
3,z_64,mean,mcmc,-0.611612511952121
3,z_64,sd,mcmc,0.742862666988309
3,z_65,mean,mcmc,-1.17840592100626
3,z_65,sd,mcmc,0.794289467756298
3,z_66,mean,mcmc,1.9692563267788
3,z_66,sd,mcmc,0.35068387145066
3,z_67,mean,mcmc,-0.624603461553411
3,z_67,sd,mcmc,0.751419055819717
3,z_68,mean,mcmc,-1.17621505746731
3,z_68,sd,mcmc,0.828608876372581
3,z_69,mean,mcmc,-0.861239488973541
3,z_69,sd,mcmc,0.765689755873171
3,z_70,mean,mcmc,0.215852675894113
3,z_70,sd,mcmc,0.62694575770069
3,z_71,mean,mcmc,-1.48725582285761
3,z_71,sd,mcmc,0.822162525807097
3,z_72,mean,mcmc,-1.48104910272214
3,z_72,sd,mcmc,0.833720347667776
3,z_73,mean,mcmc,-0.0152759261255648
3,z_73,sd,mcmc,0.663533984766477
3,z_74,mean,mcmc,-1.47035656308274
3,z_74,sd,mcmc,0.834132515123034
3,z_75,mean,mcmc,-1.37560032156134
3,z_75,sd,mcmc,0.825167874303687
3,z_76,mean,mcmc,-2.10520832678126
3,z_76,sd,mcmc,0.857715732000818
3,z_77,mean,mcmc,-1.27117628157598
3,z_77,sd,mcmc,0.819190956149161
3,z_78,mean,mcmc,-0.608616948252057
3,z_78,sd,mcmc,0.709601647492954
3,z_79,mean,mcmc,-1.15325948769163
3,z_79,sd,mcmc,0.803965886798809
3,z_80,mean,mcmc,-1.50524175189427
3,z_80,sd,mcmc,0.848908925225714
3,z_81,mean,mcmc,2.93818377023135
3,z_81,sd,mcmc,0.222050997984782
3,z_82,mean,mcmc,1.80451897999787
3,z_82,sd,mcmc,0.35664880153883
3,z_83,mean,mcmc,-1.52086779724538
3,z_83,sd,mcmc,0.784405320781501
3,z_84,mean,mcmc,0.4531091255569
3,z_84,sd,mcmc,0.606609062444081
3,z_85,mean,mcmc,-0.45007926489502
3,z_85,sd,mcmc,0.727079832553499
3,z_86,mean,mcmc,0.788172393910061
3,z_86,sd,mcmc,0.539213058235968
3,z_87,mean,mcmc,1.23592130184367
3,z_87,sd,mcmc,0.45507344826813
3,z_88,mean,mcmc,-1.20351324890474
3,z_88,sd,mcmc,0.789880749759912
3,z_89,mean,mcmc,1.22388247281712
3,z_89,sd,mcmc,0.458913639860995
3,z_90,mean,mcmc,-2.18067847752949
3,z_90,sd,mcmc,0.856685441534986
3,z_91,mean,mcmc,-1.0759224667468
3,z_91,sd,mcmc,0.790785732253488
3,z_92,mean,mcmc,0.250926187096955
3,z_92,sd,mcmc,0.634957526527048
3,z_93,mean,mcmc,-1.08835373563562
3,z_93,sd,mcmc,0.780939540122691
3,z_94,mean,mcmc,1.2696708720894
3,z_94,sd,mcmc,0.457329477451876
3,z_95,mean,mcmc,0.757201617000126
3,z_95,sd,mcmc,0.549077558607676
3,z_96,mean,mcmc,-0.794021827502602
3,z_96,sd,mcmc,0.754497817609693
3,z_97,mean,mcmc,0.762903760934874
3,z_97,sd,mcmc,0.551251571892595
3,z_98,mean,mcmc,4.16386477590462
3,z_98,sd,mcmc,0.124137468735155
3,z_99,mean,mcmc,-0.96129094676978
3,z_99,sd,mcmc,0.801296011579046
3,z_100,mean,mcmc,0.00622808494963293
3,z_100,sd,mcmc,0.646183031801725
3,z_101,mean,mcmc,-1.37814284525353
3,z_101,sd,mcmc,0.807487913998496
3,z_102,mean,mcmc,-0.531093396696404
3,z_102,sd,mcmc,0.71481214739848
3,z_103,mean,mcmc,-0.476120240325699
3,z_103,sd,mcmc,0.716126947621087
3,z_104,mean,mcmc,0.816121568972364
3,z_104,sd,mcmc,0.531373806729383
3,z_105,mean,mcmc,-0.0479984337708802
3,z_105,sd,mcmc,0.659771840169423
3,z_106,mean,mcmc,1.60314162575345
3,z_106,sd,mcmc,0.38941378170069
3,z_107,mean,mcmc,-0.571881857174352
3,z_107,sd,mcmc,0.726048240883107
3,z_108,mean,mcmc,-0.927519247910343
3,z_108,sd,mcmc,0.780281318219777
3,z_109,mean,mcmc,0.991307972302123
3,z_109,sd,mcmc,0.515819755656591
3,z_110,mean,mcmc,-1.22628444616456
3,z_110,sd,mcmc,0.811050962020761
3,z_111,mean,mcmc,-0.399218242135379
3,z_111,sd,mcmc,0.711108134688113
3,z_112,mean,mcmc,-1.22130377241658
3,z_112,sd,mcmc,0.81180676429677
3,z_113,mean,mcmc,2.09162977118925
3,z_113,sd,mcmc,0.325659086156308
3,z_114,mean,mcmc,-1.04390420386082
3,z_114,sd,mcmc,0.789988295522106
3,z_115,mean,mcmc,1.32408553187626
3,z_115,sd,mcmc,0.437962608034744
3,z_116,mean,mcmc,-0.137304811440927
3,z_116,sd,mcmc,0.668459816628833
3,z_117,mean,mcmc,-1.05809722525897
3,z_117,sd,mcmc,0.78254059255213
3,z_118,mean,mcmc,-0.543847221174517
3,z_118,sd,mcmc,0.723090793230655
3,z_119,mean,mcmc,-0.961385951180527
3,z_119,sd,mcmc,0.774026205166403
3,z_120,mean,mcmc,1.37594839037773
3,z_120,sd,mcmc,0.42685362538705
3,z_121,mean,mcmc,0.779781718569125
3,z_121,sd,mcmc,0.541985467758964
3,z_122,mean,mcmc,-0.755644283184347
3,z_122,sd,mcmc,0.753138422701925
3,z_123,mean,mcmc,-0.390527510074773
3,z_123,sd,mcmc,0.730642702574604
3,z_124,mean,mcmc,-1.36727394798527
3,z_124,sd,mcmc,0.817797914712038
3,z_125,mean,mcmc,0.205480295784321
3,z_125,sd,mcmc,0.642855297678595
3,z_126,mean,mcmc,1.2303987860094
3,z_126,sd,mcmc,0.474710548490994
3,z_127,mean,mcmc,-1.58569996020773
3,z_127,sd,mcmc,0.834547312390176
3,z_128,mean,mcmc,-2.48673186217323
3,z_128,sd,mcmc,0.889238569217869
3,z_129,mean,mcmc,0.278460026172425
3,z_129,sd,mcmc,0.601282406147543
3,z_130,mean,mcmc,-1.44189833221403
3,z_130,sd,mcmc,0.801412933603071
3,z_131,mean,mcmc,-1.38363602358834
3,z_131,sd,mcmc,0.820492693316704
3,z_132,mean,mcmc,0.35642895651704
3,z_132,sd,mcmc,0.592414457308487
3,z_133,mean,mcmc,0.469654490150029
3,z_133,sd,mcmc,0.582707333586676
3,z_134,mean,mcmc,0.852572788128065
3,z_134,sd,mcmc,0.517020061114258
3,z_135,mean,mcmc,0.00692873724742543
3,z_135,sd,mcmc,0.654345933064669
3,z_136,mean,mcmc,-1.48235532123226
3,z_136,sd,mcmc,0.822281791648093
3,z_137,mean,mcmc,2.84964115238924
3,z_137,sd,mcmc,0.23461961537891
3,z_138,mean,mcmc,0.824884614216372
3,z_138,sd,mcmc,0.526269227612167
3,z_139,mean,mcmc,1.85065451445372
3,z_139,sd,mcmc,0.358124594494434
3,z_140,mean,mcmc,1.31770751336023
3,z_140,sd,mcmc,0.441413712856218
3,z_141,mean,mcmc,2.8089355623154
3,z_141,sd,mcmc,0.243256993792861
3,z_142,mean,mcmc,-0.94426010656747
3,z_142,sd,mcmc,0.774134609320851
3,z_143,mean,mcmc,-0.939253530761758
3,z_143,sd,mcmc,0.772780282613973
3,z_144,mean,mcmc,-0.95473066419045
3,z_144,sd,mcmc,0.785847985422556
3,z_145,mean,mcmc,-0.513691286880886
3,z_145,sd,mcmc,0.741296622880829
3,z_146,mean,mcmc,0.421907756571665
3,z_146,sd,mcmc,0.592152221786738
3,z_147,mean,mcmc,-0.0230092536749157
3,z_147,sd,mcmc,0.64335966403747
3,z_148,mean,mcmc,-1.05531678517437
3,z_148,sd,mcmc,0.794749702213051
3,z_149,mean,mcmc,-1.02815198089991
3,z_149,sd,mcmc,0.785067765426139
3,z_150,mean,mcmc,2.65074863711495
3,z_150,sd,mcmc,0.254058257208564
3,z_151,mean,mcmc,-0.744695479821941
3,z_151,sd,mcmc,0.782172738795589
3,z_152,mean,mcmc,-0.338342832398974
3,z_152,sd,mcmc,0.709020565993101
3,z_153,mean,mcmc,1.25885069290031
3,z_153,sd,mcmc,0.457252009923595
3,z_154,mean,mcmc,-0.58324718562157
3,z_154,sd,mcmc,0.742324442349527
3,z_155,mean,mcmc,0.46577030206699
3,z_155,sd,mcmc,0.590948222033664
3,z_156,mean,mcmc,0.040024385747654
3,z_156,sd,mcmc,0.643908263778833
3,z_157,mean,mcmc,0.0101993144982985
3,z_157,sd,mcmc,0.645799647598796
3,z_158,mean,mcmc,-1.4845750788427
3,z_158,sd,mcmc,0.810885153753173
3,z_159,mean,mcmc,-1.02462110509162
3,z_159,sd,mcmc,0.780731772303959
3,z_160,mean,mcmc,-0.823652148378787
3,z_160,sd,mcmc,0.763165222128561
3,z_161,mean,mcmc,-0.303642540102556
3,z_161,sd,mcmc,0.702786409785637
3,z_162,mean,mcmc,-0.738729988912815
3,z_162,sd,mcmc,0.778626683866237
3,z_163,mean,mcmc,0.906382493773485
3,z_163,sd,mcmc,0.521688895856444
3,z_164,mean,mcmc,-0.396356111284308
3,z_164,sd,mcmc,0.720491988759662
3,z_165,mean,mcmc,0.888608318815904
3,z_165,sd,mcmc,0.524353836177346
3,z_166,mean,mcmc,-0.198374990217046
3,z_166,sd,mcmc,0.677589116334048
3,z_167,mean,mcmc,-0.970098776889207
3,z_167,sd,mcmc,0.78049958825757
3,z_168,mean,mcmc,0.562258061174619
3,z_168,sd,mcmc,0.577686205847475
3,z_169,mean,mcmc,-1.50558437959182
3,z_169,sd,mcmc,0.80979300226922
3,z_170,mean,mcmc,0.158936911386231
3,z_170,sd,mcmc,0.62310667580623
3,z_171,mean,mcmc,-0.815925155067265
3,z_171,sd,mcmc,0.745617939054563
3,z_172,mean,mcmc,0.462160944115091
3,z_172,sd,mcmc,0.599426001743866
3,z_173,mean,mcmc,-0.579700272836334
3,z_173,sd,mcmc,0.75111061749785
3,z_174,mean,mcmc,0.302285574803357
3,z_174,sd,mcmc,0.614662038835715
3,z_175,mean,mcmc,-1.77454759140208
3,z_175,sd,mcmc,0.837328879801058
3,z_176,mean,mcmc,-0.280372057419855
3,z_176,sd,mcmc,0.700170489984999
3,z_177,mean,mcmc,-0.0219192842384532
3,z_177,sd,mcmc,0.670776173461043
3,z_178,mean,mcmc,0.678499348847923
3,z_178,sd,mcmc,0.571310542585969
3,z_179,mean,mcmc,-1.1673799569999
3,z_179,sd,mcmc,0.821001073082425
3,z_180,mean,mcmc,1.67092299729026
3,z_180,sd,mcmc,0.393849976951947
3,z_181,mean,mcmc,0.223141177080801
3,z_181,sd,mcmc,0.634757347645063
3,z_182,mean,mcmc,1.32783721996197
3,z_182,sd,mcmc,0.44509315678858
3,z_183,mean,mcmc,1.9654647439273
3,z_183,sd,mcmc,0.35278889584717
3,z_184,mean,mcmc,0.809420896700282
3,z_184,sd,mcmc,0.52038224984525
3,z_185,mean,mcmc,1.56943921145393
3,z_185,sd,mcmc,0.397386387393481
3,z_186,mean,mcmc,-0.498087651717563
3,z_186,sd,mcmc,0.736527038067481
3,z_187,mean,mcmc,-0.39309343779941
3,z_187,sd,mcmc,0.707243622680037
3,z_188,mean,mcmc,0.834593468001664
3,z_188,sd,mcmc,0.536066990444344
3,z_189,mean,mcmc,-1.72680770954486
3,z_189,sd,mcmc,0.841232435524298
3,z_190,mean,mcmc,-0.999130051757073
3,z_190,sd,mcmc,0.788301938636327
3,z_191,mean,mcmc,-0.604456126551809
3,z_191,sd,mcmc,0.735740071351498
3,z_192,mean,mcmc,-0.723667708316123
3,z_192,sd,mcmc,0.732487271012432
3,z_193,mean,mcmc,0.112103915364614
3,z_193,sd,mcmc,0.628924854384323
3,z_194,mean,mcmc,-0.453843707245446
3,z_194,sd,mcmc,0.712617911661391
3,z_195,mean,mcmc,0.869152812789205
3,z_195,sd,mcmc,0.522246062416723
3,z_196,mean,mcmc,-0.887272707232456
3,z_196,sd,mcmc,0.774203385342916
3,z_197,mean,mcmc,1.63061690053413
3,z_197,sd,mcmc,0.392522965672863
3,z_198,mean,mcmc,0.138259218646963
3,z_198,sd,mcmc,0.638921435288953
3,z_199,mean,mcmc,0.014800165027723
3,z_199,sd,mcmc,0.657535386067627
3,z_200,mean,mcmc,-1.50717202477171
3,z_200,sd,mcmc,0.816666983181094
3,z_201,mean,mcmc,-0.716665072462861
3,z_201,sd,mcmc,0.759532780017975
3,z_202,mean,mcmc,-0.916681212941444
3,z_202,sd,mcmc,0.761404193511701
3,z_203,mean,mcmc,-1.11708341123689
3,z_203,sd,mcmc,0.78122163324222
3,z_204,mean,mcmc,-0.470308355870389
3,z_204,sd,mcmc,0.718010272230749
3,z_205,mean,mcmc,0.742069581753573
3,z_205,sd,mcmc,0.558893744095486
3,z_206,mean,mcmc,0.732107011805101
3,z_206,sd,mcmc,0.545372267907296
3,z_207,mean,mcmc,0.275334524342101
3,z_207,sd,mcmc,0.625534808425048
3,z_208,mean,mcmc,-0.795505163280939
3,z_208,sd,mcmc,0.769361691483553
3,z_209,mean,mcmc,0.322697342413125
3,z_209,sd,mcmc,0.606900617317981
3,z_210,mean,mcmc,1.04970490361408
3,z_210,sd,mcmc,0.474163434253946
3,z_211,mean,mcmc,-0.74781719424744
3,z_211,sd,mcmc,0.770376751321287
3,z_212,mean,mcmc,-0.915241098813213
3,z_212,sd,mcmc,0.772011551752898
3,z_213,mean,mcmc,1.44292595227
3,z_213,sd,mcmc,0.428714089719233
3,z_214,mean,mcmc,-0.132581538917978
3,z_214,sd,mcmc,0.680141769796987
3,z_215,mean,mcmc,-0.485266941495044
3,z_215,sd,mcmc,0.732062670044888
3,z_216,mean,mcmc,0.858284833367021
3,z_216,sd,mcmc,0.513267633504734
3,z_217,mean,mcmc,0.680987971779629
3,z_217,sd,mcmc,0.560037240477954
3,z_218,mean,mcmc,-0.338831547827759
3,z_218,sd,mcmc,0.699387505605911
3,z_219,mean,mcmc,0.938264513901121
3,z_219,sd,mcmc,0.506326572584098
3,z_220,mean,mcmc,0.24590197041743
3,z_220,sd,mcmc,0.638102311466167
3,z_221,mean,mcmc,-0.776128471722028
3,z_221,sd,mcmc,0.752415329612678
3,z_222,mean,mcmc,0.299484738547895
3,z_222,sd,mcmc,0.598261545362565
3,z_223,mean,mcmc,-0.863189858915891
3,z_223,sd,mcmc,0.778209603415684
3,z_224,mean,mcmc,1.07314923592493
3,z_224,sd,mcmc,0.475255221836855
3,z_225,mean,mcmc,-2.33448113877179
3,z_225,sd,mcmc,0.873533974572998
3,z_226,mean,mcmc,-0.92650058556623
3,z_226,sd,mcmc,0.801756833843154
3,z_227,mean,mcmc,-1.51114210776483
3,z_227,sd,mcmc,0.835185982493666
3,z_228,mean,mcmc,-0.291019127309103
3,z_228,sd,mcmc,0.686796067747769
3,z_229,mean,mcmc,1.01658366709017
3,z_229,sd,mcmc,0.491324484971957
3,z_230,mean,mcmc,1.30601752767517
3,z_230,sd,mcmc,0.457878442989339
3,z_231,mean,mcmc,-1.04139221909949
3,z_231,sd,mcmc,0.774471912194954
3,z_232,mean,mcmc,-0.477700206349167
3,z_232,sd,mcmc,0.728050584237148
3,z_233,mean,mcmc,-0.104303923425492
3,z_233,sd,mcmc,0.68985673822732
3,z_234,mean,mcmc,-1.53858678377801
3,z_234,sd,mcmc,0.856892172605784
3,z_235,mean,mcmc,-1.83849586842945
3,z_235,sd,mcmc,0.840072707724847
3,z_236,mean,mcmc,-0.527442506390638
3,z_236,sd,mcmc,0.722523475488465
3,z_237,mean,mcmc,-0.0410565510927911
3,z_237,sd,mcmc,0.673072040580149
3,z_238,mean,mcmc,0.839215277406689
3,z_238,sd,mcmc,0.519949282495839
3,z_239,mean,mcmc,-0.480976131297366
3,z_239,sd,mcmc,0.738428803929955
3,z_240,mean,mcmc,-1.11651442021058
3,z_240,sd,mcmc,0.779346161726371
3,z_241,mean,mcmc,-0.428911591889299
3,z_241,sd,mcmc,0.723276053959548
3,z_242,mean,mcmc,1.64209430609984
3,z_242,sd,mcmc,0.388583495069407
3,z_243,mean,mcmc,0.215427233031154
3,z_243,sd,mcmc,0.614425304765343
3,z_244,mean,mcmc,-2.09785903789438
3,z_244,sd,mcmc,0.851799093654168
3,z_245,mean,mcmc,0.266343391971106
3,z_245,sd,mcmc,0.618941436837528
3,z_246,mean,mcmc,-2.30947988572452
3,z_246,sd,mcmc,0.869027482069283
3,z_247,mean,mcmc,0.233257825616376
3,z_247,sd,mcmc,0.624514187404787
3,z_248,mean,mcmc,-0.388903375727099
3,z_248,sd,mcmc,0.692370236436854
3,z_249,mean,mcmc,0.294052745469626
3,z_249,sd,mcmc,0.584639604352502
3,z_250,mean,mcmc,0.229027579656926
3,z_250,sd,mcmc,0.639268330504671
3,z_251,mean,mcmc,1.11245423390517
3,z_251,sd,mcmc,0.480713630055934
3,z_252,mean,mcmc,0.235532805147046
3,z_252,sd,mcmc,0.634739234951961
3,z_253,mean,mcmc,0.250671295981221
3,z_253,sd,mcmc,0.620314526180058
3,z_254,mean,mcmc,-0.0943728256250815
3,z_254,sd,mcmc,0.67500738151283
3,z_255,mean,mcmc,0.907661184874064
3,z_255,sd,mcmc,0.513614162643487
3,z_256,mean,mcmc,-1.33973192680674
3,z_256,sd,mcmc,0.806444155807549
3,z_257,mean,mcmc,0.965942439786009
3,z_257,sd,mcmc,0.517614851175786
3,z_258,mean,mcmc,1.94290331328456
3,z_258,sd,mcmc,0.343529962093571
3,z_259,mean,mcmc,-0.199181741091605
3,z_259,sd,mcmc,0.671879659014426
3,z_260,mean,mcmc,-0.599199914808476
3,z_260,sd,mcmc,0.747890495899132
3,z_261,mean,mcmc,-0.888629284319805
3,z_261,sd,mcmc,0.77753333815398
3,z_262,mean,mcmc,0.227664274200661
3,z_262,sd,mcmc,0.639201618948794
3,z_263,mean,mcmc,2.03473254186521
3,z_263,sd,mcmc,0.336578402485563
3,z_264,mean,mcmc,-1.81646617938576
3,z_264,sd,mcmc,0.843675306096729
3,z_265,mean,mcmc,0.316888986262488
3,z_265,sd,mcmc,0.608826423131882
3,z_266,mean,mcmc,-1.54720191742954
3,z_266,sd,mcmc,0.820249520996858
3,z_267,mean,mcmc,0.825014282107395
3,z_267,sd,mcmc,0.525968033565256
3,z_268,mean,mcmc,-0.356718574782792
3,z_268,sd,mcmc,0.701797235068661
3,z_269,mean,mcmc,-1.08086142108271
3,z_269,sd,mcmc,0.761441506459382
3,z_270,mean,mcmc,-2.4510966905034
3,z_270,sd,mcmc,0.88314508182682
3,z_271,mean,mcmc,-0.702559752381349
3,z_271,sd,mcmc,0.752668616751056
